sales_id,customer_id ,product_id,sale_date,quantity,price,total_amount
CA-2013-162138,GK-14620,OFF-BI-10004593,4/24/2013,6,251.52,1509.12
CA-2013-162138,GK-14620,TEC-AC-10001908,4/24/2013,1,99.99,99.99
CA-2014-153339,DJ-13510,FUR-FU-10001967,11/4/2014,1,15.992,15.992
US-2013-141544,PO-18850,TEC-PH-10003645,8/31/2013,3,290.898,872.694
US-2013-141544,PO-18850,OFF-ST-10000675,8/31/2013,2,54.224,108.448
US-2013-141544,PO-18850,FUR-CH-10003312,8/31/2013,4,786.744,3146.976
US-2013-141544,PO-18850,OFF-LA-10001074,8/31/2013,10,100.24,1002.4
US-2013-141544,PO-18850,OFF-BI-10001524,8/31/2013,6,37.764,226.584
US-2013-150147,JL-15850,TEC-PH-10004614,4/26/2013,2,82.8,165.6
US-2013-150147,JL-15850,OFF-BI-10001153,4/26/2013,2,20.724,41.448
US-2013-150147,JL-15850,OFF-BI-10001982,4/26/2013,3,4.896,14.688
CA-2012-137946,DB-13615,OFF-BI-10001922,9/1/2012,1,4.752,4.752
CA-2012-137946,DB-13615,TEC-CO-10001449,9/1/2012,2,959.984,1919.968
CA-2012-137946,DB-13615,OFF-BI-10004140,9/1/2012,4,14.368,57.472
CA-2011-129924,AC-10420,OFF-BI-10003314,7/12/2011,2,7.712,15.424
CA-2011-129924,AC-10420,FUR-TA-10004575,7/12/2011,3,698.352,2095.056
CA-2012-128167,KL-16645,OFF-FA-10000490,6/22/2012,4,4.96,19.84
CA-2011-122336,JD-15895,OFF-AR-10000122,4/13/2011,4,17.856,71.424
CA-2011-122336,JD-15895,OFF-BI-10003656,4/13/2011,10,509.97,5099.7
CA-2011-122336,JD-15895,OFF-FA-10002780,4/13/2011,13,30.992,402.896
CA-2011-122336,JD-15895,TEC-PH-10000702,4/13/2011,12,71.928,863.136
US-2012-120712,CS-12130,OFF-ST-10000107,12/20/2012,4,88.8,355.2
CA-2014-169901,CC-12550,TEC-PH-10002293,6/16/2014,3,47.976,143.928
CA-2014-134306,TD-20995,OFF-AR-10004027,7/9/2014,3,7.56,22.68
CA-2014-134306,TD-20995,OFF-PA-10000249,7/9/2014,2,24.56,49.12
CA-2014-134306,TD-20995,OFF-AR-10001374,7/9/2014,2,12.96,25.92
CA-2013-129714,AB-10060,TEC-AC-10000290,9/2/2013,1,6.79,6.79
CA-2013-129714,AB-10060,OFF-PA-10001970,9/2/2013,2,24.56,49.12
CA-2013-129714,AB-10060,OFF-BI-10002160,9/2/2013,1,3.048,3.048
CA-2013-129714,AB-10060,OFF-PA-10001970,9/2/2013,4,49.12,196.48
CA-2013-129714,AB-10060,OFF-BI-10004995,9/2/2013,4,4355.168,17420.672
CA-2013-138520,JL-15505,FUR-BO-10002268,4/9/2013,6,388.704,2332.224
CA-2013-138520,JL-15505,OFF-EN-10001137,4/9/2013,2,8.26,16.52
CA-2013-138520,JL-15505,OFF-AR-10002399,4/9/2013,4,17.04,68.16
CA-2013-138520,JL-15505,OFF-PA-10002713,4/9/2013,5,34.4,172
CA-2013-130001,HK-14890,OFF-PA-10002666,4/24/2013,5,36.24,181.2
CA-2014-155698,VB-21745,OFF-AP-10001124,3/9/2014,8,647.84,5182.72
CA-2014-155698,VB-21745,OFF-LA-10001158,3/9/2014,2,20.7,41.4
CA-2014-144904,KW-16435,OFF-LA-10001158,9/26/2014,2,20.7,41.4
CA-2014-144904,KW-16435,FUR-CH-10000785,9/26/2014,3,488.646,1465.938
CA-2014-144904,KW-16435,OFF-AR-10003732,9/26/2014,2,5.56,11.12
CA-2014-144904,KW-16435,FUR-FU-10000023,9/26/2014,8,47.12,376.96
CA-2011-123344,JD-16060,OFF-ST-10001713,9/24/2011,4,211.96,847.84
CA-2013-155516,MK-17905,OFF-BI-10002412,10/22/2013,4,23.2,92.8
CA-2013-155516,MK-17905,OFF-SU-10001225,10/22/2013,2,7.36,14.72
CA-2013-155516,MK-17905,OFF-ST-10002406,10/22/2013,7,104.79,733.53
CA-2013-155516,MK-17905,FUR-BO-10002545,10/22/2013,4,1043.92,4175.68
CA-2014-104745,GT-14755,OFF-PA-10002036,5/30/2014,5,25.92,129.6
CA-2014-104745,GT-14755,OFF-ST-10002205,5/30/2014,3,53.424,160.272
US-2011-119137,AG-10900,OFF-BI-10001982,7/23/2011,5,8.16,40.8
US-2011-119137,AG-10900,TEC-AC-10003911,7/23/2011,8,1023.936,8191.488
US-2011-119137,AG-10900,OFF-AR-10000658,7/23/2011,1,9.24,9.24
US-2011-119137,AG-10900,TEC-AC-10002076,7/23/2011,10,479.04,4790.4
US-2013-134656,MM-18280,OFF-PA-10003039,9/29/2013,4,99.136,396.544
US-2014-134481,AR-10405,FUR-TA-10004915,8/28/2014,7,1488.424,10418.968
CA-2012-130792,RA-19915,OFF-AP-10000696,4/28/2012,3,8.652,25.956
CA-2012-130792,RA-19915,OFF-ST-10003327,4/28/2012,3,23.832,71.496
CA-2012-130792,RA-19915,OFF-BI-10000309,4/28/2012,4,12.176,48.704
CA-2013-134775,AS-10285,OFF-PA-10004734,10/29/2013,7,50.96,356.72
CA-2013-134775,AS-10285,OFF-BI-10002225,10/29/2013,3,49.536,148.608
CA-2012-125395,LA-16780,TEC-AC-10004708,6/26/2012,2,41.9,83.8
US-2012-168935,DO-13435,FUR-TA-10000617,11/27/2012,3,375.4575,1126.3725
US-2012-168935,DO-13435,TEC-AC-10002335,11/27/2012,3,83.976,251.928
CA-2012-122756,DK-13225,TEC-MA-10001681,12/3/2012,4,482.34,1929.36
CA-2012-122756,DK-13225,FUR-FU-10001935,12/3/2012,1,2.96,2.96
CA-2011-115973,NG-18430,OFF-AR-10004757,11/24/2011,1,2.624,2.624
CA-2014-101798,MV-18190,OFF-BI-10000050,12/12/2014,4,23.36,93.44
CA-2014-101798,MV-18190,TEC-AC-10001998,12/12/2014,2,39.98,79.96
US-2011-135972,JG-15115,TEC-PH-10003012,9/21/2011,2,246.384,492.768
US-2011-135972,JG-15115,TEC-CO-10002313,9/21/2011,3,1799.97,5399.91
US-2011-134971,BP-11095,OFF-BI-10003982,6/7/2011,3,12.462,37.386
CA-2014-102946,VP-21730,OFF-BI-10004492,7/1/2014,3,75.792,227.376
CA-2014-165603,SS-20140,OFF-ST-10000798,10/18/2014,2,49.96,99.92
CA-2014-165603,SS-20140,OFF-PA-10002552,10/18/2014,2,12.96,25.92
CA-2012-122259,HP-14815,OFF-SU-10002573,10/31/2012,4,70.12,280.48
CA-2013-108987,AG-10675,OFF-ST-10001580,9/9/2013,3,35.952,107.856
CA-2013-108987,AG-10675,FUR-BO-10004834,9/9/2013,4,2396.2656,9585.0624
CA-2013-108987,AG-10675,OFF-ST-10000934,9/9/2013,4,131.136,524.544
CA-2013-108987,AG-10675,TEC-AC-10000158,9/9/2013,2,57.584,115.168
CA-2011-113166,LF-17185,OFF-PA-10001947,12/24/2011,2,9.568,19.136
CA-2011-155208,SP-20650,OFF-AR-10003478,4/16/2011,6,39.072,234.432
CA-2014-117933,RF-19840,OFF-AP-10004249,12/25/2014,3,35.91,107.73
CA-2014-117457,KH-16510,TEC-AC-10000158,12/9/2014,5,179.95,899.75
CA-2014-117457,KH-16510,TEC-CO-10004115,12/9/2014,3,1199.976,3599.928
CA-2014-117457,KH-16510,OFF-PA-10003724,12/9/2014,5,27.15,135.75
CA-2014-117457,KH-16510,FUR-TA-10002041,12/9/2014,7,1004.024,7028.168
CA-2014-117457,KH-16510,OFF-PA-10002893,12/9/2014,1,9.68,9.68
CA-2014-117457,KH-16510,OFF-LA-10003766,12/9/2014,9,28.35,255.15
CA-2014-117457,KH-16510,OFF-PA-10001970,12/9/2014,1,55.98,55.98
CA-2014-117457,KH-16510,FUR-BO-10001972,12/9/2014,13,1336.829,17378.777
CA-2014-117457,KH-16510,FUR-CH-10003956,12/9/2014,2,113.568,227.136
CA-2014-142636,KC-16675,OFF-PA-10000157,11/4/2014,7,139.86,979.02
CA-2014-142636,KC-16675,FUR-CH-10001891,11/4/2014,4,307.136,1228.544
CA-2014-122105,CJ-12010,OFF-AR-10004344,6/25/2014,8,95.92,767.36
CA-2013-148796,PB-19150,FUR-CH-10004886,4/15/2013,5,383.8,1919
CA-2014-154816,VB-21745,OFF-PA-10003845,11/7/2014,1,5.78,5.78
CA-2014-110478,SP-20860,OFF-AR-10001573,3/5/2014,4,9.32,37.28
CA-2014-110478,SP-20860,OFF-EN-10000483,3/5/2014,1,15.25,15.25
CA-2011-142048,JE-15745,TEC-AC-10004114,6/22/2011,6,196.752,1180.512
CA-2014-125388,MP-17965,FUR-FU-10004712,10/20/2014,4,56.56,226.24
CA-2014-125388,MP-17965,OFF-ST-10000918,10/20/2014,3,32.7,98.1
CA-2014-155705,NF-18385,FUR-CH-10000015,8/22/2014,4,866.4,3465.6
CA-2014-149160,JM-15265,FUR-FU-10003347,11/24/2014,2,28.4,56.8
CA-2014-149160,JM-15265,OFF-BI-10001543,11/24/2014,8,287.92,2303.36
CA-2011-101476,SD-20485,TEC-MA-10000029,9/12/2011,1,69.99,69.99
CA-2014-152275,KH-16630,OFF-AR-10000369,10/2/2014,6,6.672,40.032
US-2013-123750,RB-19795,OFF-BI-10004584,4/16/2013,2,189.588,379.176
US-2013-123750,RB-19795,TEC-AC-10004659,4/16/2013,7,408.744,2861.208
US-2013-123750,RB-19795,TEC-AC-10004659,4/16/2013,5,291.96,1459.8
US-2013-123750,RB-19795,OFF-ST-10000617,4/16/2013,2,4.768,9.536
CA-2013-127369,DB-13060,OFF-ST-10003306,6/7/2013,5,714.3,3571.5
US-2011-150574,MK-18160,OFF-BI-10000773,12/19/2011,2,4.812,9.624
US-2011-150574,MK-18160,TEC-AC-10002600,12/19/2011,5,247.8,1239
CA-2013-147375,PO-19180,TEC-MA-10002937,6/13/2013,3,1007.979,3023.937
CA-2013-147375,PO-19180,OFF-PA-10001970,6/13/2013,7,313.488,2194.416
CA-2014-130043,BB-11545,OFF-PA-10002230,9/16/2014,8,31.872,254.976
CA-2014-157252,CV-12805,FUR-CH-10003396,1/21/2014,3,207.846,623.538
CA-2013-115756,PK-19075,FUR-FU-10000246,9/6/2013,1,12.22,12.22
CA-2013-115756,PK-19075,OFF-ST-10000060,9/6/2013,3,194.94,584.82
CA-2013-115756,PK-19075,OFF-ST-10003058,9/6/2013,3,70.95,212.85
CA-2013-115756,PK-19075,OFF-PA-10002222,9/6/2013,4,91.36,365.44
CA-2013-115756,PK-19075,FUR-CH-10002372,9/6/2013,3,242.94,728.82
CA-2013-115756,PK-19075,OFF-LA-10001317,9/6/2013,7,22.05,154.35
CA-2014-154214,TB-21595,FUR-FU-10000206,3/21/2014,1,2.91,2.91
CA-2013-166674,RB-19360,OFF-AR-10000588,4/2/2013,3,59.52,178.56
CA-2013-166674,RB-19360,OFF-ST-10001469,4/2/2013,3,161.94,485.82
CA-2013-166674,RB-19360,OFF-AR-10001953,4/2/2013,6,263.88,1583.28
CA-2013-166674,RB-19360,OFF-AR-10003156,4/2/2013,3,30.48,91.44
CA-2013-166674,RB-19360,OFF-AR-10004974,4/2/2013,3,9.84,29.52
CA-2013-166674,RB-19360,TEC-PH-10002365,4/2/2013,4,35.12,140.48
CA-2014-147277,EB-13705,FUR-TA-10001539,10/21/2014,2,284.364,568.728
CA-2014-147277,EB-13705,OFF-ST-10000142,10/21/2014,2,665.408,1330.816
CA-2013-100153,KH-16630,TEC-AC-10001772,12/14/2013,4,63.88,255.52
US-2011-110674,SC-20095,FUR-CH-10000225,2/13/2011,2,129.568,259.136
US-2013-157945,NF-18385,FUR-CH-10002331,9/27/2013,3,747.558,2242.674
US-2013-157945,NF-18385,OFF-EN-10001415,9/27/2013,2,8.928,17.856
CA-2012-109638,JH-15985,OFF-AP-10002472,12/15/2012,4,103.92,415.68
CA-2012-109638,JH-15985,TEC-AC-10004571,12/15/2012,9,899.91,8099.19
CA-2012-109638,JH-15985,OFF-BI-10001098,12/15/2012,3,51.312,153.936
CA-2013-109869,TN-21040,FUR-FU-10000023,4/23/2013,5,23.56,117.8
CA-2013-109869,TN-21040,FUR-TA-10001889,4/23/2013,6,1272.63,7635.78
CA-2013-109869,TN-21040,OFF-BI-10000315,4/23/2013,5,28.485,142.425
CA-2013-109869,TN-21040,OFF-SU-10003505,4/23/2013,2,185.376,370.752
CA-2013-109869,TN-21040,OFF-AP-10002578,4/23/2013,2,78.272,156.544
US-2012-101399,JS-15940,FUR-FU-10002918,1/17/2012,7,254.744,1783.208
CA-2014-154907,DS-13180,FUR-BO-10002824,4/1/2014,2,205.3328,410.6656
US-2013-100419,CC-12670,OFF-BI-10002194,12/17/2013,3,4.788,14.364
CA-2012-154144,MH-17785,OFF-PA-10004071,12/20/2012,1,55.48,55.48
CA-2011-144666,JP-15520,OFF-ST-10002743,11/9/2011,3,340.92,1022.76
CA-2011-144666,JP-15520,FUR-BO-10001601,11/9/2011,2,222.666,445.332
CA-2011-144666,JP-15520,TEC-PH-10002680,11/9/2011,4,703.968,2815.872
CA-2011-144666,JP-15520,OFF-ST-10001321,11/9/2011,6,92.52,555.12
CA-2011-144666,JP-15520,OFF-PA-10001509,11/9/2011,7,62.65,438.55
CA-2011-144666,JP-15520,OFF-PA-10003465,11/9/2011,5,94.85,474.25
CA-2013-103891,KH-16690,TEC-PH-10000149,7/13/2013,6,95.76,574.56
CA-2013-152632,JE-15475,FUR-FU-10002671,10/28/2013,3,40.2,120.6
CA-2013-100790,JG-15805,OFF-AR-10003045,6/27/2013,5,14.7,73.5
CA-2013-100790,JG-15805,OFF-ST-10000689,6/27/2013,5,704.25,3521.25
CA-2011-134677,XP-21865,TEC-AC-10001445,10/6/2011,3,9.09,27.27
CA-2011-127691,EM-14065,OFF-AR-10002053,7/22/2011,2,5.96,11.92
CA-2011-127691,EM-14065,TEC-AC-10002567,7/22/2011,2,159.98,319.96
CA-2014-140963,MT-18070,OFF-LA-10003923,6/11/2014,2,29.6,59.2
CA-2014-140963,MT-18070,FUR-BO-10001337,6/11/2014,5,514.165,2570.825
CA-2014-140963,MT-18070,TEC-PH-10001924,6/11/2014,5,279.96,1399.8
CA-2011-154627,SA-20830,TEC-PH-10001363,10/29/2011,6,2735.952,16415.712
CA-2011-133753,CW-11905,TEC-PH-10000376,6/9/2011,1,7.992,7.992
CA-2011-133753,CW-11905,TEC-AC-10000303,6/9/2011,2,63.984,127.968
CA-2011-133753,CW-11905,OFF-AR-10001953,6/9/2011,2,70.368,140.736
CA-2011-113362,AJ-10960,OFF-ST-10001809,9/14/2011,5,449.15,2245.75
CA-2011-113362,AJ-10960,OFF-EN-10003845,9/14/2011,3,11.07,33.21
CA-2013-169166,SS-20590,TEC-AC-10000991,5/10/2013,2,93.98,187.96
US-2013-120929,RO-19780,FUR-TA-10001857,3/19/2013,3,189.882,569.646
CA-2012-134782,MD-17350,OFF-EN-10001434,12/27/2012,2,105.42,210.84
CA-2013-126158,SC-20095,OFF-BI-10002498,7/26/2013,8,119.616,956.928
CA-2013-126158,SC-20095,FUR-FU-10004864,7/26/2013,4,255.76,1023.04
CA-2013-126158,SC-20095,FUR-CH-10002602,7/26/2013,2,241.568,483.136
CA-2013-126158,SC-20095,FUR-FU-10000073,7/26/2013,9,69.3,623.7
US-2013-105578,MY-17380,OFF-BI-10001670,5/31/2013,2,22.62,45.24
US-2013-105578,MY-17380,OFF-BI-10001658,5/31/2013,2,14.952,29.904
US-2013-105578,MY-17380,FUR-CH-10001215,5/31/2013,2,801.568,1603.136
US-2013-105578,MY-17380,OFF-BI-10000831,5/31/2013,3,2.376,7.128
US-2013-105578,MY-17380,OFF-PA-10000357,5/31/2013,1,32.792,32.792
CA-2014-134978,EB-13705,OFF-BI-10003274,11/13/2014,5,15.92,79.6
CA-2012-145352,CM-12385,OFF-AR-10001662,3/16/2012,1,2.74,2.74
CA-2012-145352,CM-12385,OFF-AR-10003856,3/16/2012,3,8.34,25.02
CA-2012-145352,CM-12385,OFF-ST-10001228,3/16/2012,3,46.74,140.22
CA-2012-145352,CM-12385,OFF-BI-10003527,3/16/2012,5,6354.95,31774.75
CA-2014-135307,LS-17245,FUR-FU-10001290,11/27/2014,3,126.3,378.9
CA-2014-135307,LS-17245,TEC-AC-10002399,11/27/2014,2,38.04,76.08
CA-2013-106341,LF-17185,OFF-AR-10002053,10/21/2013,3,7.152,21.456
CA-2014-163405,BN-11515,OFF-AR-10003811,12/22/2014,3,6.63,19.89
CA-2014-163405,BN-11515,OFF-AR-10001246,12/22/2014,2,5.88,11.76
CA-2014-127432,AD-10180,TEC-CO-10003236,1/23/2014,5,2999.95,14999.75
CA-2014-127432,AD-10180,OFF-ST-10004507,1/23/2014,3,51.45,154.35
CA-2014-127432,AD-10180,OFF-PA-10001667,1/23/2014,2,11.96,23.92
CA-2014-127432,AD-10180,OFF-ST-10004459,1/23/2014,3,1126.02,3378.06
CA-2012-157812,DB-13210,TEC-AC-10000171,3/22/2012,1,18.392,18.392
CA-2012-157812,DB-13210,OFF-ST-10000736,3/22/2012,2,129.568,259.136
CA-2012-157812,DB-13210,OFF-BI-10000285,3/22/2012,9,14.112,127.008
CA-2014-145142,MC-17605,FUR-TA-10001857,1/24/2014,2,210.98,421.96
US-2013-139486,LH-17155,TEC-PH-10003555,5/22/2013,3,55.176,165.528
US-2013-139486,LH-17155,TEC-AC-10003832,5/22/2013,2,66.26,132.52
CA-2012-158792,BD-11605,OFF-FA-10002815,12/26/2012,5,22.2,111
CA-2014-113558,PH-18790,FUR-CH-10003379,10/22/2014,3,683.952,2051.856
CA-2014-113558,PH-18790,FUR-FU-10001756,10/22/2014,3,45.696,137.088
US-2012-138303,MG-18145,OFF-ST-10004963,9/3/2012,3,36.336,109.008
US-2012-138303,MG-18145,OFF-SU-10002881,9/3/2012,1,666.248,666.248
US-2012-138303,MG-18145,OFF-EN-10001335,9/3/2012,6,52.512,315.072
CA-2012-102848,KB-16240,FUR-CH-10000595,11/7/2012,1,190.72,190.72
US-2014-129441,JC-15340,FUR-FU-10000448,9/8/2014,3,47.94,143.82
CA-2013-168753,RL-19615,TEC-PH-10000984,5/30/2013,5,979.95,4899.75
CA-2013-168753,RL-19615,OFF-BI-10002557,5/30/2013,5,22.75,113.75
CA-2013-126613,AA-10375,OFF-ST-10001325,7/11/2013,2,16.768,33.536
US-2014-122637,EP-13915,OFF-BI-10002429,9/4/2014,7,42.616,298.312
CA-2012-147851,MP-17470,OFF-BI-10004528,12/3/2012,4,10.752,43.008
CA-2012-134894,DK-12985,OFF-AP-10001271,12/7/2012,3,152.94,458.82
CA-2012-134894,DK-12985,FUR-CH-10002647,12/7/2012,4,283.92,1135.68
CA-2011-140795,BD-11500,TEC-AC-10001432,2/2/2011,6,468.9,2813.4
CA-2013-136924,ES-14080,TEC-PH-10002262,7/15/2013,8,380.864,3046.912
US-2012-120131,LM-17065,OFF-ST-10001809,12/18/2012,9,646.776,5820.984
CA-2011-103849,PG-18895,TEC-AC-10001465,5/11/2011,2,58.112,116.224
CA-2011-103849,PG-18895,TEC-PH-10002597,5/11/2011,1,100.792,100.792
CA-2011-103849,PG-18895,FUR-FU-10000723,5/11/2011,4,66.112,264.448
CA-2014-162929,AS-10135,OFF-BI-10000404,11/20/2014,6,41.28,247.68
CA-2014-162929,AS-10135,OFF-PA-10002986,11/20/2014,2,13.36,26.72
CA-2012-113173,DK-13225,OFF-ST-10000604,11/15/2012,9,250.272,2252.448
CA-2012-113173,DK-13225,OFF-BI-10004738,11/15/2012,3,11.364,34.092
CA-2012-113173,DK-13225,OFF-SU-10001935,11/15/2012,5,8.72,43.6
CA-2013-136406,BD-11320,FUR-CH-10002024,4/16/2013,2,1121.568,2243.136
CA-2014-112774,RC-19960,FUR-FU-10003039,9/12/2014,1,34.504,34.504
CA-2014-101945,GT-14710,OFF-FA-10004248,11/25/2014,3,10.824,32.472
CA-2014-100650,DK-13225,OFF-ST-10001780,6/30/2014,2,1295.78,2591.56
CA-2011-155852,AJ-10945,OFF-AR-10003560,3/3/2011,4,19.456,77.824
CA-2013-113243,OT-18730,OFF-LA-10001297,6/11/2013,2,20.7,41.4
CA-2013-113243,OT-18730,FUR-TA-10004256,6/11/2013,4,1335.68,5342.72
CA-2013-113243,OT-18730,OFF-PA-10003441,6/11/2013,5,32.4,162
CA-2014-118731,LP-17080,FUR-FU-10003347,11/21/2014,3,42.6,127.8
CA-2014-118731,LP-17080,OFF-BI-10000069,11/21/2014,7,84.056,588.392
CA-2011-145576,CA-12775,OFF-AP-10003914,9/14/2011,5,13,65
CA-2011-145576,CA-12775,FUR-FU-10004020,9/14/2011,3,13.128,39.384
CA-2012-130736,JF-15490,OFF-FA-10003467,12/7/2012,2,3.96,7.92
CA-2012-130736,JF-15490,OFF-LA-10000634,12/7/2012,1,2.61,2.61
CA-2014-137099,FP-14320,TEC-PH-10002496,12/8/2014,3,374.376,1123.128
CA-2014-156951,EB-13840,OFF-PA-10004530,10/2/2014,8,91.84,734.72
CA-2014-156951,EB-13840,OFF-BI-10001107,10/2/2014,7,81.088,567.616
CA-2014-156951,EB-13840,OFF-PA-10004451,10/2/2014,3,19.44,58.32
CA-2014-156951,EB-13840,FUR-CH-10004997,10/2/2014,3,451.152,1353.456
CA-2014-164826,JF-15415,OFF-LA-10001297,12/29/2014,7,72.45,507.15
CA-2014-164826,JF-15415,OFF-FA-10000585,12/29/2014,4,13.96,55.84
CA-2014-164826,JF-15415,OFF-BI-10001922,12/29/2014,7,33.264,232.848
CA-2014-164826,JF-15415,TEC-PH-10000347,12/29/2014,3,14.85,44.55
CA-2013-127250,SF-20200,OFF-AR-10003394,11/4/2013,3,8.82,26.46
CA-2012-149713,TG-21640,OFF-PA-10004530,9/18/2012,14,160.72,2250.08
CA-2012-149713,TG-21640,OFF-PA-10001450,9/18/2012,4,19.92,79.68
CA-2012-149713,TG-21640,OFF-SU-10001574,9/18/2012,2,7.3,14.6
CA-2014-118640,CS-11950,OFF-ST-10002974,7/21/2014,2,69.712,139.424
CA-2014-118640,CS-11950,FUR-FU-10001475,7/21/2014,1,8.792,8.792
CA-2012-132906,CC-12145,OFF-SU-10004498,9/10/2012,4,51.52,206.08
CA-2014-145233,DV-13465,TEC-PH-10004977,12/2/2014,3,470.376,1411.128
CA-2014-145233,DV-13465,TEC-PH-10000586,12/2/2014,2,105.584,211.168
CA-2014-145233,DV-13465,OFF-AP-10000358,12/2/2014,3,31.152,93.456
CA-2014-145233,DV-13465,OFF-BI-10002764,12/2/2014,7,6.783,47.481
CA-2014-145233,DV-13465,TEC-PH-10001254,12/2/2014,4,406.368,1625.472
CA-2012-128139,BD-11725,FUR-CH-10003956,7/3/2012,1,70.98,70.98
CA-2012-128139,BD-11725,OFF-LA-10003930,7/3/2012,3,294.93,884.79
US-2013-156986,ZC-21910,TEC-PH-10003800,3/21/2013,2,84.784,169.568
US-2013-156986,ZC-21910,OFF-PA-10002005,3/21/2013,4,20.736,82.944
US-2013-156986,ZC-21910,OFF-BI-10002498,3/21/2013,3,16.821,50.463
US-2013-156986,ZC-21910,OFF-PA-10004101,3/21/2013,2,10.368,20.736
CA-2011-135405,MS-17830,OFF-AR-10004078,1/10/2011,2,9.344,18.688
CA-2011-135405,MS-17830,TEC-AC-10001266,1/10/2011,3,31.2,93.6
CA-2011-131450,LR-16915,OFF-AP-10004708,8/8/2011,2,76.12,152.24
CA-2011-131450,LR-16915,TEC-CO-10004115,8/8/2011,3,1199.976,3599.928
CA-2011-131450,LR-16915,TEC-PH-10002398,8/8/2011,5,445.96,2229.8
CA-2011-131450,LR-16915,FUR-FU-10001979,8/8/2011,8,327.76,2622.08
CA-2013-120180,TP-21130,OFF-SU-10004115,7/15/2013,2,11.632,23.264
US-2013-100720,CK-12205,TEC-PH-10001425,7/17/2013,3,143.982,431.946
US-2013-100720,CK-12205,TEC-PH-10003963,7/17/2013,4,494.376,1977.504
US-2013-100720,CK-12205,OFF-SU-10001574,7/17/2013,2,5.84,11.68
CA-2011-149958,AS-10240,OFF-ST-10001490,3/15/2011,1,142.776,142.776
CA-2011-149958,AS-10240,FUR-FU-10001756,3/15/2011,3,45.696,137.088
CA-2011-149958,AS-10240,OFF-BI-10000773,3/15/2011,3,7.218,21.654
CA-2011-149958,AS-10240,OFF-BI-10001543,3/15/2011,4,43.188,172.752
CA-2011-149958,AS-10240,OFF-PA-10002120,3/15/2011,3,131.904,395.712
US-2011-105767,AR-10510,OFF-BI-10000848,5/23/2011,2,3.282,6.564
US-2011-105767,AR-10510,OFF-AR-10001246,5/23/2011,9,21.168,190.512
US-2011-105767,AR-10510,TEC-PH-10003092,5/23/2011,2,55.188,110.376
CA-2013-161816,NB-18655,TEC-PH-10003012,4/29/2013,3,369.576,1108.728
CA-2013-161816,NB-18655,OFF-LA-10004345,4/29/2013,4,15.712,62.848
CA-2013-121223,GD-14590,OFF-PA-10001204,9/12/2013,2,8.448,16.896
CA-2013-121223,GD-14590,TEC-PH-10004667,9/12/2013,9,728.946,6560.514
CA-2014-138611,CK-12595,TEC-PH-10000011,11/15/2014,10,119.94,1199.4
CA-2014-138611,CK-12595,OFF-BI-10002949,11/15/2014,2,3.648,7.296
CA-2014-117947,NG-18355,FUR-FU-10003849,8/19/2014,2,40.48,80.96
CA-2014-117947,NG-18355,FUR-FU-10000010,8/19/2014,2,9.94,19.88
CA-2014-117947,NG-18355,OFF-BI-10002824,8/19/2014,9,107.424,966.816
CA-2014-117947,NG-18355,TEC-PH-10002538,8/19/2014,1,37.91,37.91
CA-2014-117947,NG-18355,FUR-FU-10000521,8/19/2014,3,88.02,264.06
US-2011-111171,CA-12265,OFF-BI-10002103,12/26/2011,5,8.69,43.45
CA-2012-138009,SF-20965,FUR-CH-10004853,11/29/2012,2,301.96,603.92
CA-2012-138009,SF-20965,OFF-AP-10000179,11/29/2012,5,555.21,2776.05
CA-2012-138009,SF-20965,OFF-ST-10001272,11/29/2012,4,523.48,2093.92
CA-2012-138009,SF-20965,OFF-AR-10004042,11/29/2012,9,161.82,1456.38
CA-2014-163020,MO-17800,FUR-FU-10000221,9/16/2014,7,35.56,248.92
CA-2014-153787,AT-10735,OFF-AP-10001563,5/20/2014,2,97.16,194.32
CA-2014-133431,LC-17140,OFF-BI-10000605,12/18/2014,5,15.24,76.2
CA-2014-133431,LC-17140,OFF-PA-10002615,12/18/2014,3,13.23,39.69
US-2013-135720,FM-14380,OFF-ST-10001963,12/12/2013,3,243.384,730.152
US-2013-135720,FM-14380,TEC-AC-10001267,12/12/2013,5,119.8,599
US-2013-135720,FM-14380,TEC-PH-10002103,12/12/2013,4,300.768,1203.072
CA-2014-144694,BD-11605,TEC-AC-10002857,9/25/2014,3,17.88,53.64
CA-2014-144694,BD-11605,OFF-LA-10003930,9/25/2014,3,235.944,707.832
CA-2012-168004,DJ-13420,FUR-CH-10001482,10/4/2012,3,392.94,1178.82
US-2013-123470,ME-17725,OFF-BI-10001989,8/16/2013,3,18.882,56.646
US-2013-123470,ME-17725,OFF-AP-10003287,8/16/2013,3,122.328,366.984
CA-2013-115917,RB-19465,FUR-FU-10000576,5/21/2013,5,1049.2,5246
CA-2013-115917,RB-19465,OFF-BI-10004728,5/21/2013,4,15.424,61.696
CA-2013-147067,JD-16150,FUR-FU-10000732,12/19/2013,3,18.84,56.52
CA-2014-167913,JL-15835,OFF-ST-10000585,7/31/2014,2,330.4,660.8
CA-2014-167913,JL-15835,OFF-LA-10002787,7/31/2014,7,26.25,183.75
CA-2014-106103,SC-20305,TEC-AC-10003832,6/11/2014,4,132.52,530.08
US-2014-127719,TW-21025,OFF-PA-10001934,7/22/2014,1,6.48,6.48
CA-2014-126221,CC-12430,OFF-AP-10002457,12/31/2014,2,209.3,418.6
CA-2013-103947,BB-10990,OFF-FA-10003112,4/2/2013,5,31.56,157.8
