product_id,product_name,product_category,price
OFF-FA-10000624,OIC Binder Clips,Office Supplies,7.16
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,251.52
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,99.99
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,15.992
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,290.898
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,54.224
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,786.744
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,100.24
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,37.764
TEC-PH-10004614,AT&T 841000 Phone,Technology,82.8
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,20.724
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,4.896
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,4.752
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,959.984
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,14.368
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,7.712
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,698.352
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,4.96
OFF-AR-10000122,Newell 314,Office Supplies,17.856
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,509.97
OFF-FA-10002780,Staples,Office Supplies,30.992
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,71.928
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,88.8
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,47.976
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,7.56
OFF-PA-10000249,Staples,Office Supplies,24.56
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,12.96
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Technology,6.79
OFF-PA-10001970,Xerox 1881,Office Supplies,24.56
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,3.048
OFF-PA-10001970,Xerox 1881,Office Supplies,49.12
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,4355.168
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,388.704
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,8.26
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,17.04
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,34.4
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,36.24
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,647.84
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,20.7
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,20.7
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,488.646
OFF-AR-10003732,Newell 333,Office Supplies,5.56
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,47.12
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,211.96
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,23.2
OFF-SU-10001225,Staples,Office Supplies,7.36
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,104.79
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,1043.92
OFF-PA-10002036,Xerox 1930,Office Supplies,25.92
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,53.424
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,8.16
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,1023.936
OFF-AR-10000658,Newell 324,Office Supplies,9.24
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,479.04
OFF-PA-10003039,Xerox 1960,Office Supplies,99.136
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,1488.424
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,8.652
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,23.832
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,12.176
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,50.96
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,49.536
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,41.9
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,375.4575
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,83.976
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,482.34
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,2.96
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,2.624
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,23.36
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,39.98
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,246.384
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,1799.97
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,12.462
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,75.792
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,49.96
OFF-PA-10002552,Xerox 1958,Office Supplies,12.96
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,70.12
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,35.952
FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,2396.2656
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,131.136
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,57.584
OFF-PA-10001947,Xerox 1974,Office Supplies,9.568
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,39.072
OFF-AP-10004249,Staples,Office Supplies,35.91
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,179.95
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,1199.976
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,27.15
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,1004.024
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,9.68
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,28.35
OFF-PA-10001970,Xerox 1908,Office Supplies,55.98
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,1336.829
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,113.568
OFF-PA-10000157,Xerox 191,Office Supplies,139.86
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,307.136
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,95.92
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,383.8
OFF-PA-10003845,Xerox 1987,Office Supplies,5.78
OFF-AR-10001573,American Pencil,Office Supplies,9.32
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,15.25
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,196.752
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,56.56
OFF-ST-10000918,Crate-A-Files,Office Supplies,32.7
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,866.4
FUR-FU-10003347,Coloredge Poster Frame,Furniture,28.4
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,287.92
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,69.99
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,6.672
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,189.588
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,408.744
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,291.96
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,4.768
OFF-ST-10003306,Letter Size Cart,Office Supplies,714.3
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,4.812
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,247.8
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,1007.979
OFF-PA-10001970,Xerox 1908,Office Supplies,313.488
OFF-PA-10002230,Xerox 1897,Office Supplies,31.872
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,207.846
FUR-FU-10000246,Aluminum Document Frame,Furniture,12.22
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,194.94
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,70.95
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,91.36
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,242.94
OFF-LA-10001317,Avery 520,Office Supplies,22.05
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,2.91
OFF-AR-10000588,Newell 345,Office Supplies,59.52
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,161.94
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,263.88
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,30.48
OFF-AR-10004974,Newell 342,Office Supplies,9.84
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,35.12
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Furniture,284.364
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,665.408
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,63.88
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,129.568
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,747.558
OFF-EN-10001415,Staples,Office Supplies,8.928
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,103.92
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,899.91
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,51.312
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,23.56
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,1272.63
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,28.485
OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,185.376
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,78.272
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,254.744
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,205.3328
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,4.788
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,55.48
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,340.92
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,222.666
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,703.968
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,92.52
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,62.65
OFF-PA-10003465,Xerox 1912,Office Supplies,94.85
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,95.76
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,40.2
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,14.7
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,704.25
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,9.09
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,5.96
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,159.98
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,29.6
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,514.165
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,279.96
TEC-PH-10001363,Apple iPhone 5S,Technology,2735.952
TEC-PH-10000376,Square Credit Card Reader,Technology,7.992
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,63.984
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,70.368
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,449.15
OFF-EN-10003845,Colored Envelopes,Office Supplies,11.07
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,93.98
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,189.882
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,105.42
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,119.616
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,255.76
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,241.568
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,69.3
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,22.62
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,14.952
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,801.568
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,2.376
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,32.792
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,15.92
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,2.74
OFF-AR-10003856,Newell 344,Office Supplies,8.34
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,46.74
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,6354.95
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,126.3
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,38.04
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,7.152
OFF-AR-10003811,Newell 327,Office Supplies,6.63
OFF-AR-10001246,Newell 317,Office Supplies,5.88
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,2999.95
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,51.45
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,11.96
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,1126.02
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,18.392
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,129.568
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,14.112
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,210.98
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,55.176
TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,66.26
OFF-FA-10002815,Staples,Office Supplies,22.2
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,683.952
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,45.696
OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,36.336
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,666.248
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,52.512
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,190.72
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,47.94
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,979.95
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,22.75
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,16.768
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,42.616
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,10.752
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,152.94
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,283.92
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,468.9
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,380.864
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,646.776
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,58.112
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,100.792
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,66.112
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,41.28
OFF-PA-10002986,Xerox 1898,Office Supplies,13.36
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,250.272
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,11.364
OFF-SU-10001935,Staples,Office Supplies,8.72
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,1121.568
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,34.504
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,10.824
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,1295.78
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,19.456
OFF-LA-10001297,Avery 473,Office Supplies,20.7
FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,1335.68
OFF-PA-10003441,Xerox 226,Office Supplies,32.4
FUR-FU-10003347,Coloredge Poster Frame,Furniture,42.6
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,84.056
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Office Supplies,13
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furniture,13.128
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,3.96
OFF-LA-10000634,Avery 509,Office Supplies,2.61
TEC-PH-10002496,Cisco SPA301,Technology,374.376
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,91.84
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,81.088
OFF-PA-10004451,Xerox 222,Office Supplies,19.44
FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,451.152
OFF-LA-10001297,Avery 473,Office Supplies,72.45
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,13.96
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,33.264
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,14.85
